2013,central,阪神タイガース,144,73,67,4,.521,.255,4842,531,1236,216,18,82,503,81,3.07,23,14,1038,488
2014,central,中日ドラゴンズ,144,67,73,4,.479,.258,4854,570,1250,215,21,87,537,75,3.69,35,6,970,590
2014,central,広島東洋カープ,144,74,68,2,.521,.272,4878,649,1326,219,23,153,612,96,3.79,29,6,933,610
2014,central,東京ヤクルトスワローズ,144,60,81,3,.426,.279,5023,667,1401,223,15,139,647,62,4.62,31,5,940,717
2014,central,横浜DeNAベイスターズ,144,67,75,2,.472,.253,4833,568,1224,211,27,121,540,76,3.76,30,11,939,624
2014,central,読売ジャイアンツ,144,82,61,1,.573,.257,4862,596,1248,207,7,144,570,102,3.58,41,10,998,552
2014,central,阪神タイガース,144,75,68,1,.524,.264,4823,599,1274,226,15,94,563,55,3.88,39,9,1174,614
2015,central,中日ドラゴンズ,143,62,77,4,.446,.253,4835,473,1222,188,19,71,434,88,3.19,34,9,966,504
2015,central,広島東洋カープ,143,69,71,3,.493,.246,4752,506,1170,201,32,105,473,80,2.92,36,9,1010,474
2015,central,東京ヤクルトスワローズ,143,76,65,2,.539,.257,4817,574,1240,223,16,107,547,83,3.31,42,3,935,518
2015,central,横浜DeNAベイスターズ,143,62,80,1,.437,.249,4763,508,1186,219,18,112,488,57,3.80,40,7,1003,598
2015,central,読売ジャイアンツ,143,75,67,1,.528,.243,4672,489,1137,190,16,98,467,99,2.78,43,11,992,443
2015,central,阪神タイガース,143,70,71,2,.496,.247,4705,465,1160,192,15,78,446,48,3.47,42,10,1090,550
2016,central,中日ドラゴンズ,143,58,82,3,.414,.2451,4813,500,1180,209,21,89,473,60,3.65,25,8,980,573
2016,central,広島東洋カープ,143,89,52,2,.631,.272,4914,684,1338,203,35,153,649,118,3.20,37,7,966,497
2016,central,東京ヤクルトスワローズ,143,64,78,1,.451,.256,4828,594,1234,210,20,113,565,82,4.73,31,7,872,694
2016,central,横浜DeNAベイスターズ,143,69,71,3,.493,.249,4838,572,1205,194,21,140,548,67,3.76,35,9,1059,588
2016,central,読売ジャイアンツ,143,71,69,3,.507,.251,4797,519,1203,217,19,128,497,62,3.45,41,8,1061,543
2016,central,阪神タイガース,143,64,76,3,.457,.2445,4789,506,1171,204,17,90,475,59,3.38,31,8,1166,546
