1981,pacific,日本ハム・ファイターズ,130,68,54,8,.557,.276,4338,610,1199,197,23,126,591,118,3.81,28,44,631,554
1981,pacific,西武ライオンズ,130,61,61,8,.500,.2673,4306,599,1151,183,29,143,574,72,3.62,17,46,569,513
1981,pacific,近鉄バファローズ,130,54,72,4,.429,.253,4324,557,1095,166,19,149,528,121,4.10,17,41,543,576
1981,pacific,阪急ブレーブス,130,68,58,4,.540,.2666,4317,579,1151,181,24,140,551,140,4.01,17,48,438,597
1982,pacific,ロッテ・オリオンズ,130,54,69,7,.439,.263,4287,531,1129,190,15,123,514,84,4.24,11,55,581,600
1982,pacific,南海ホークス,130,53,71,6,.427,.255,4267,452,1088,184,13,90,426,72,4.05,22,34,447,575
1982,pacific,日本ハム・ファイターズ,130,67,52,11,.563,.266,4278,551,1137,222,27,127,531,85,3.63,33,31,686,518
1982,pacific,西武ライオンズ,130,68,58,4,.540,.253,4226,529,1070,164,15,131,504,70,3.31,19,38,648,461
1982,pacific,近鉄バファローズ,130,63,57,10,.525,.258,4299,594,1108,175,14,151,567,126,4.11,9,71,523,577
1982,pacific,阪急ブレーブス,130,62,60,8,.508,.256,4213,596,1078,176,24,150,559,142,3.73,19,46,572,522
1983,pacific,ロッテ・オリオンズ,130,43,76,11,.361,.264,4295,525,1134,158,21,128,505,78,5.12,13,24,581,710
1983,pacific,南海ホークス,130,52,69,9,.430,.268,4332,548,1160,173,20,128,524,87,4.75,20,41,450,659
1983,pacific,日本ハム・ファイターズ,130,64,59,7,.520,.275,4306,581,1182,181,10,153,554,124,3.82,37,21,607,540
1983,pacific,西武ライオンズ,130,86,40,4,.683,.278,4333,700,1204,201,26,182,685,58,3.20,38,37,560,440
1983,pacific,近鉄バファローズ,130,52,65,13,.444,.262,4271,581,1121,177,19,134,559,139,4.49,19,46,510,626
1983,pacific,阪急ブレーブス,130,67,55,8,.549,.272,4228,632,1148,177,32,157,596,200,4.16,20,54,537,592
1984,pacific,ロッテ・オリオンズ,130,64,51,15,.557,.275,4371,632,1202,210,22,149,609,92,4.22,14,48,572,602
1984,pacific,南海ホークス,130,53,65,12,.449,.269,4335,633,1164,208,19,159,606,96,4.89,16,35,553,697
1984,pacific,日本ハム・ファイターズ,130,44,73,13,.376,.259,4281,571,1110,190,16,144,545,101,4.98,16,27,570,688
1984,pacific,西武ライオンズ,130,62,61,7,.504,.256,4214,593,1078,200,20,153,572,86,4.10,22,43,600,565
1984,pacific,近鉄バファローズ,130,58,61,11,.487,.257,4343,609,1114,161,13,174,593,91,4.36,23,36,500,647
1984,pacific,阪急ブレーブス,130,75,45,10,.625,.272,4277,671,1165,166,21,166,643,118,3.72,16,56,608,510
1985,pacific,ロッテ・オリオンズ,130,64,60,6,.516,.287,4455,720,1279,189,21,168,695,98,4.80,25,36,642,711
1985,pacific,南海ホークス,130,44,76,10,.367,.260,4361,603,1133,196,19,149,573,91,5.05,9,40,484,740
1985,pacific,日本ハム・ファイターズ,130,53,65,12,.449,.265,4370,636,1158,174,15,169,606,51,4.36,10,33,730,627
1985,pacific,西武ライオンズ,130,79,45,6,.637,.2715,4302,655,1168,188,26,155,625,93,3.82,21,50,645,543
1985,pacific,近鉄バファローズ,130,63,60,7,.5121,.2718,4374,678,1189,195,18,212,654,71,5.10,28,17,543,731
1985,pacific,阪急ブレーブス,130,64,61,5,.5120,.274,4376,758,1197,186,21,197,719,156,4.98,16,59,620,698
1986,pacific,ロッテ・オリオンズ,130,57,64,9,.471,.2808,4376,622,1229,169,14,171,593,94,4.342,22,31,713,609
1986,pacific,南海ホークス,130,49,73,8,.402,.251,4256,459,1067,152,11,136,445,70,4.46,19,44,616,626
1986,pacific,日本ハム・ファイターズ,130,57,65,8,.467,.262,4366,548,1143,185,23,151,529,82,4.10,21,28,734,571
1986,pacific,西武ライオンズ,130,68,49,13,.581,.2806,4336,647,1217,187,27,185,626,129,3.69,22,43,769,514
